dataset,seed,method,cond,metric,value
Ta-Feng,10,ZILN,x>0,pit_ks,0.042191669137266574
Ta-Feng,10,ZILN,x>0,cov95,0.9804328490957605
Ta-Feng,10,ZILN,x>0,nMAE,1.3033933446773127
Ta-Feng,11,BTYD+GG,all,CRPS,6009.796166395909
Ta-Feng,11,BTYD+GG,all,pit_ks,0.08501174053419436
Ta-Feng,11,BTYD+GG,all,cov95,0.9380686821250367
Ta-Feng,11,BTYD+GG,all,nMAE,1.3051506011451277
Ta-Feng,11,BTYD+GG,x>0,CRPS,8439.014580426907
Ta-Feng,11,BTYD+GG,x>0,pit_ks,0.09380189798339267
Ta-Feng,11,BTYD+GG,x>0,cov95,0.9243772241992882
Ta-Feng,11,BTYD+GG,x>0,nMAE,1.4761444565596198
Ta-Feng,11,ZILN,all,CRPS,5205.901582558193
Ta-Feng,11,ZILN,all,pit_ks,0.022352509539184107
Ta-Feng,11,ZILN,all,cov95,0.979307308482536
Ta-Feng,11,ZILN,all,nMAE,1.3085020999382233
Ta-Feng,11,ZILN,x>0,CRPS,6863.120628322114
Ta-Feng,11,ZILN,x>0,pit_ks,0.030886714116251435
Ta-Feng,11,ZILN,x>0,cov95,0.9798339264531435
Ta-Feng,11,ZILN,x>0,nMAE,1.4819607988188626
Ta-Feng,12,BTYD+GG,all,CRPS,5142.3148272783
Ta-Feng,12,BTYD+GG,all,pit_ks,0.0792265923099501
Ta-Feng,12,BTYD+GG,all,cov95,0.9389492221896096
Ta-Feng,12,BTYD+GG,all,nMAE,1.3813144739855754
Ta-Feng,12,BTYD+GG,x>0,CRPS,7249.910105192188
Ta-Feng,12,BTYD+GG,x>0,pit_ks,0.08496037569709425
Ta-Feng,12,BTYD+GG,x>0,cov95,0.9257411212210156
Ta-Feng,12,BTYD+GG,x>0,nMAE,1.5888506532435474
Ta-Feng,12,ZILN,all,CRPS,4750.289633977506
Ta-Feng,12,ZILN,all,pit_ks,0.018585999412973342
Ta-Feng,12,ZILN,all,cov95,0.9823891987085412
Ta-Feng,12,ZILN,all,nMAE,1.3495744735534316
Ta-Feng,12,ZILN,x>0,CRPS,6509.193286812806
Ta-Feng,12,ZILN,x>0,pit_ks,0.03516730261226886
Ta-Feng,12,ZILN,x>0,cov95,0.9829762254182566
Ta-Feng,12,ZILN,x>0,nMAE,1.5412191468859024
Ta-Feng,13,BTYD+GG,all,CRPS,6839.691583948644
Ta-Feng,13,BTYD+GG,all,pit_ks,0.07803933078955094
Ta-Feng,13,BTYD+GG,all,cov95,0.9424713824479014
Ta-Feng,13,BTYD+GG,all,nMAE,1.3320010654264072
Ta-Feng,13,BTYD+GG,x>0,CRPS,11873.016555945289
Ta-Feng,13,BTYD+GG,x>0,pit_ks,0.08611322968612489
Ta-Feng,13,BTYD+GG,x>0,cov95,0.9295981226166031
Ta-Feng,13,BTYD+GG,x>0,nMAE,1.3918109675055201
Ta-Feng,13,ZILN,all,CRPS,5900.132047187227
Ta-Feng,13,ZILN,all,pit_ks,0.017378191957734046
Ta-Feng,13,ZILN,all,cov95,0.9765189316113884
Ta-Feng,13,ZILN,all,nMAE,1.264188872110438
Ta-Feng,13,ZILN,x>0,CRPS,10032.682574195098
Ta-Feng,13,ZILN,x>0,pit_ks,0.04574655324141985
Ta-Feng,13,ZILN,x>0,cov95,0.9738926371369904
Ta-Feng,13,ZILN,x>0,nMAE,1.3123856345681457
Ta-Feng,14,BTYD+GG,all,CRPS,58421.64247266129
Ta-Feng,14,BTYD+GG,all,pit_ks,0.08312444966245958
Ta-Feng,14,BTYD+GG,all,cov95,0.9392427355444672
Ta-Feng,14,BTYD+GG,all,nMAE,1.0555149706709783
Ta-Feng,14,BTYD+GG,x>0,CRPS,112671.82978669957
Ta-Feng,14,BTYD+GG,x>0,pit_ks,0.09806916426512968
Ta-Feng,14,BTYD+GG,x>0,cov95,0.9236311239193083
Ta-Feng,14,BTYD+GG,x>0,nMAE,1.0566106362302814
Ta-Feng,14,ZILN,all,CRPS,56888.54066614216
Ta-Feng,14,ZILN,all,pit_ks,0.022869826827120687
Ta-Feng,14,ZILN,all,cov95,0.9820956853536836
Ta-Feng,14,ZILN,all,nMAE,1.006330400313654
Ta-Feng,14,ZILN,x>0,CRPS,109699.4672451842
Ta-Feng,14,ZILN,x>0,pit_ks,0.04231988472622483
Ta-Feng,14,ZILN,x>0,cov95,0.9812680115273775
Ta-Feng,14,ZILN,x>0,nMAE,1.006442089033944
Dunnhumby,0,BTYD+GG,all,CRPS,279.13485280152867
Dunnhumby,0,BTYD+GG,all,pit_ks,0.13479973297730308
Dunnhumby,0,BTYD+GG,all,cov95,0.7983978638184246
Dunnhumby,0,BTYD+GG,all,nMAE,0.37356264048508825
Dunnhumby,0,BTYD+GG,x>0,CRPS,280.63970774989684
Dunnhumby,0,BTYD+GG,x>0,pit_ks,0.1314140730717186
Dunnhumby,0,BTYD+GG,x>0,cov95,0.7997293640054127
Dunnhumby,0,BTYD+GG,x>0,nMAE,0.37196255886565394
Dunnhumby,0,ZILN,all,CRPS,272.2308500957321
Dunnhumby,0,ZILN,all,pit_ks,0.08937583444592789
Dunnhumby,0,ZILN,all,cov95,0.945260347129506
Dunnhumby,0,ZILN,all,nMAE,0.3749565893391314
Dunnhumby,0,ZILN,x>0,CRPS,273.9792343567612
Dunnhumby,0,ZILN,x>0,pit_ks,0.09014546684709068
Dunnhumby,0,ZILN,x>0,cov95,0.9445196211096076
Dunnhumby,0,ZILN,x>0,nMAE,0.37335757147969
Dunnhumby,1,BTYD+GG,all,CRPS,279.2512971025932
Dunnhumby,1,BTYD+GG,all,pit_ks,0.15094793057409872
Dunnhumby,1,BTYD+GG,all,cov95,0.7757009345794392
Dunnhumby,1,BTYD+GG,all,nMAE,0.4029755192120179
Dunnhumby,1,BTYD+GG,x>0,CRPS,281.5045338580487
Dunnhumby,1,BTYD+GG,x>0,pit_ks,0.14816326530612245
Dunnhumby,1,BTYD+GG,x>0,cov95,0.7795918367346939
Dunnhumby,1,BTYD+GG,x>0,nMAE,0.40074622941796095
Dunnhumby,1,ZILN,all,CRPS,293.96008637583134
Dunnhumby,1,ZILN,all,pit_ks,0.047029372496662225
Dunnhumby,1,ZILN,all,cov95,0.9385847797062751
Dunnhumby,1,ZILN,all,nMAE,0.42424419033582533
Dunnhumby,1,ZILN,x>0,CRPS,297.1142263323582
Dunnhumby,1,ZILN,x>0,pit_ks,0.045272108843537495
Dunnhumby,1,ZILN,x>0,cov95,0.9374149659863945
Dunnhumby,1,ZILN,x>0,nMAE,0.4223072324037845
Dunnhumby,2,BTYD+GG,all,CRPS,276.1542195760344
Dunnhumby,2,BTYD+GG,all,pit_ks,0.14568758344459276
Dunnhumby,2,BTYD+GG,all,cov95,0.8090787716955942
Dunnhumby,2,BTYD+GG,all,nMAE,0.38118287808636914
Dunnhumby,2,BTYD+GG,x>0,CRPS,278.7019555392955
Dunnhumby,2,BTYD+GG,x>0,pit_ks,0.1445074224021593
Dunnhumby,2,BTYD+GG,x>0,cov95,0.8097165991902834
Dunnhumby,2,BTYD+GG,x>0,nMAE,0.3808264936305308
Dunnhumby,2,ZILN,all,CRPS,276.05965908196004
Dunnhumby,2,ZILN,all,pit_ks,0.08381174899866484
Dunnhumby,2,ZILN,all,cov95,0.945260347129506
Dunnhumby,2,ZILN,all,nMAE,0.38640007580438185
Dunnhumby,2,ZILN,x>0,CRPS,278.58171684556936
Dunnhumby,2,ZILN,x>0,pit_ks,0.08498650472334679
Dunnhumby,2,ZILN,x>0,cov95,0.9446693657219973
Dunnhumby,2,ZILN,x>0,nMAE,0.38598920249220825
Dunnhumby,3,BTYD+GG,all,CRPS,250.26824386346823
Dunnhumby,3,BTYD+GG,all,pit_ks,0.13597463284379174
Dunnhumby,3,BTYD+GG,all,cov95,0.8104138851802403
Dunnhumby,3,BTYD+GG,all,nMAE,0.37550331105479323
Dunnhumby,3,BTYD+GG,x>0,CRPS,253.35359493933822
Dunnhumby,3,BTYD+GG,x>0,pit_ks,0.131158038147139
Dunnhumby,3,BTYD+GG,x>0,cov95,0.8119891008174387
Dunnhumby,3,BTYD+GG,x>0,nMAE,0.3738369426020512
Dunnhumby,3,ZILN,all,CRPS,246.73515955141463
Dunnhumby,3,ZILN,all,pit_ks,0.07588117489986645
Dunnhumby,3,ZILN,all,cov95,0.9506008010680908
Dunnhumby,3,ZILN,all,nMAE,0.37072781140562466
Dunnhumby,3,ZILN,x>0,CRPS,250.12814201975505
Dunnhumby,3,ZILN,x>0,pit_ks,0.07303814713896456
Dunnhumby,3,ZILN,x>0,cov95,0.9495912806539509
Dunnhumby,3,ZILN,x>0,nMAE,0.3692629982450499
Dunnhumby,4,BTYD+GG,all,CRPS,254.81103063198736
Dunnhumby,4,BTYD+GG,all,pit_ks,0.1263417890520694
Dunnhumby,4,BTYD+GG,all,cov95,0.8104138851802403
Dunnhumby,4,BTYD+GG,all,nMAE,0.35788235344825636
Dunnhumby,4,BTYD+GG,x>0,CRPS,256.3119877027784
Dunnhumby,4,BTYD+GG,x>0,pit_ks,0.1270659488559892
Dunnhumby,4,BTYD+GG,x>0,cov95,0.8102288021534321
Dunnhumby,4,BTYD+GG,x>0,nMAE,0.3574750434293667
Dunnhumby,4,ZILN,all,CRPS,261.3492649484525
Dunnhumby,4,ZILN,all,pit_ks,0.06580106809078773
Dunnhumby,4,ZILN,all,cov95,0.9532710280373832
Dunnhumby,4,ZILN,all,nMAE,0.3723410487077077
Dunnhumby,4,ZILN,x>0,CRPS,262.87235646970794
Dunnhumby,4,ZILN,x>0,pit_ks,0.06815612382234182
Dunnhumby,4,ZILN,x>0,cov95,0.9528936742934051
Dunnhumby,4,ZILN,x>0,nMAE,0.37175916143125937
Dunnhumby,5,BTYD+GG,all,CRPS,273.5648006842293
Dunnhumby,5,BTYD+GG,all,pit_ks,0.16903871829105477
Dunnhumby,5,BTYD+GG,all,cov95,0.7757009345794392
Dunnhumby,5,BTYD+GG,all,nMAE,0.3882862413683742
Dunnhumby,5,BTYD+GG,x>0,CRPS,275.2645447184679
Dunnhumby,5,BTYD+GG,x>0,pit_ks,0.16717185385656286
Dunnhumby,5,BTYD+GG,x>0,cov95,0.7767253044654939
Dunnhumby,5,BTYD+GG,x>0,nMAE,0.38682026649008555
Dunnhumby,5,ZILN,all,CRPS,272.34806783683075
Dunnhumby,5,ZILN,all,pit_ks,0.1172162883845127
Dunnhumby,5,ZILN,all,cov95,0.9412550066755674
Dunnhumby,5,ZILN,all,nMAE,0.40150655117783324
Dunnhumby,5,ZILN,x>0,CRPS,274.4481429577255
Dunnhumby,5,ZILN,x>0,pit_ks,0.1167050067658999
Dunnhumby,5,ZILN,x>0,cov95,0.9404600811907984
Dunnhumby,5,ZILN,x>0,nMAE,0.40037516304352766
Dunnhumby,6,BTYD+GG,all,CRPS,268.44076398696177
Dunnhumby,6,BTYD+GG,all,pit_ks,0.14540405574666837
Dunnhumby,6,BTYD+GG,all,cov95,0.787716955941255
Dunnhumby,6,BTYD+GG,all,nMAE,0.3819298813161632
Dunnhumby,6,BTYD+GG,x>0,CRPS,270.9981827800387
Dunnhumby,6,BTYD+GG,x>0,pit_ks,0.14310810810810815
Dunnhumby,6,BTYD+GG,x>0,cov95,0.7891891891891892
Dunnhumby,6,BTYD+GG,x>0,nMAE,0.3813697863889619
Dunnhumby,6,ZILN,all,CRPS,287.7650784309471
Dunnhumby,6,ZILN,all,pit_ks,0.054776368491321836
Dunnhumby,6,ZILN,all,cov95,0.9359145527369827
Dunnhumby,6,ZILN,all,nMAE,0.4072828271795628
Dunnhumby,6,ZILN,x>0,CRPS,290.62923880428565
Dunnhumby,6,ZILN,x>0,pit_ks,0.054256756756756785
Dunnhumby,6,ZILN,x>0,cov95,0.9351351351351351
Dunnhumby,6,ZILN,x>0,nMAE,0.4067784297179318
Dunnhumby,7,BTYD+GG,all,CRPS,279.8343908515588
Dunnhumby,7,BTYD+GG,all,pit_ks,0.1507409879839786
Dunnhumby,7,BTYD+GG,all,cov95,0.7810413885180241
Dunnhumby,7,BTYD+GG,all,nMAE,0.3964536988096396
Dunnhumby,7,BTYD+GG,x>0,CRPS,281.42015174321847
Dunnhumby,7,BTYD+GG,x>0,pit_ks,0.14581300813008125
Dunnhumby,7,BTYD+GG,x>0,cov95,0.7845528455284553
Dunnhumby,7,BTYD+GG,x>0,nMAE,0.3945475696600881
Dunnhumby,7,ZILN,all,CRPS,280.93127349480983
Dunnhumby,7,ZILN,all,pit_ks,0.046508226795420715
Dunnhumby,7,ZILN,all,cov95,0.9158878504672897
Dunnhumby,7,ZILN,all,nMAE,0.39951718168200673
Dunnhumby,7,ZILN,x>0,CRPS,283.04084668447217
Dunnhumby,7,ZILN,x>0,pit_ks,0.04065040650406504
Dunnhumby,7,ZILN,x>0,cov95,0.9159891598915989
Dunnhumby,7,ZILN,x>0,nMAE,0.39797171816641863
Dunnhumby,8,BTYD+GG,all,CRPS,276.9535098209582
Dunnhumby,8,BTYD+GG,all,pit_ks,0.1282042723631508
Dunnhumby,8,BTYD+GG,all,cov95,0.822429906542056
Dunnhumby,8,BTYD+GG,all,nMAE,0.37739594762463746
Dunnhumby,8,BTYD+GG,x>0,CRPS,277.90537895522834
Dunnhumby,8,BTYD+GG,x>0,pit_ks,0.12742261103633912
Dunnhumby,8,BTYD+GG,x>0,cov95,0.8223418573351279
Dunnhumby,8,BTYD+GG,x>0,nMAE,0.3764830766656251
Dunnhumby,8,ZILN,all,CRPS,275.64235472576974
Dunnhumby,8,ZILN,all,pit_ks,0.07185914552736983
Dunnhumby,8,ZILN,all,cov95,0.9332443257676902
Dunnhumby,8,ZILN,all,nMAE,0.3887318300421079
Dunnhumby,8,ZILN,x>0,CRPS,276.82278915541826
Dunnhumby,8,ZILN,x>0,pit_ks,0.07201547779273215
Dunnhumby,8,ZILN,x>0,cov95,0.9327052489905787
Dunnhumby,8,ZILN,x>0,nMAE,0.38794127922768007
Dunnhumby,9,BTYD+GG,all,CRPS,262.2846878079118
Dunnhumby,9,BTYD+GG,all,pit_ks,0.11639519359145523
Dunnhumby,9,BTYD+GG,all,cov95,0.8210947930574098
Dunnhumby,9,BTYD+GG,all,nMAE,0.36953015883717066
Dunnhumby,9,BTYD+GG,x>0,CRPS,265.7006483499885
Dunnhumby,9,BTYD+GG,x>0,pit_ks,0.1147354138398915
Dunnhumby,9,BTYD+GG,x>0,cov95,0.819538670284939
Dunnhumby,9,BTYD+GG,x>0,nMAE,0.3688434921140126
Dunnhumby,9,ZILN,all,CRPS,287.87503752636115
Dunnhumby,9,ZILN,all,pit_ks,0.058701602136181585
Dunnhumby,9,ZILN,all,cov95,0.9345794392523364
Dunnhumby,9,ZILN,all,nMAE,0.4075381118105215
Dunnhumby,9,ZILN,x>0,CRPS,291.6015404089153
Dunnhumby,9,ZILN,x>0,pit_ks,0.05844979647218451
Dunnhumby,9,ZILN,x>0,cov95,0.9335142469470827
Dunnhumby,9,ZILN,x>0,nMAE,0.4069035416751198
Dunnhumby,10,BTYD+GG,all,CRPS,277.04344772238204
Dunnhumby,10,BTYD+GG,all,pit_ks,0.1514485981308411
Dunnhumby,10,BTYD+GG,all,cov95,0.7850467289719626
Dunnhumby,10,BTYD+GG,all,nMAE,0.3886565870995038
Dunnhumby,10,BTYD+GG,x>0,CRPS,278.88168382699195
Dunnhumby,10,BTYD+GG,x>0,pit_ks,0.14698380566801617
Dunnhumby,10,BTYD+GG,x>0,cov95,0.7854251012145749
Dunnhumby,10,BTYD+GG,x>0,nMAE,0.3878007698972822
Dunnhumby,10,ZILN,all,CRPS,273.602830456196
Dunnhumby,10,ZILN,all,pit_ks,0.08864152202937248
Dunnhumby,10,ZILN,all,cov95,0.9546061415220294
Dunnhumby,10,ZILN,all,nMAE,0.3951069489576773
Dunnhumby,10,ZILN,x>0,CRPS,274.95985826421986
Dunnhumby,10,ZILN,x>0,pit_ks,0.0911369770580297
Dunnhumby,10,ZILN,x>0,cov95,0.9541160593792173
Dunnhumby,10,ZILN,x>0,nMAE,0.39433660355934963
Dunnhumby,11,BTYD+GG,all,CRPS,261.70167802142004
Dunnhumby,11,BTYD+GG,all,pit_ks,0.12610814419225636
Dunnhumby,11,BTYD+GG,all,cov95,0.8157543391188251
Dunnhumby,11,BTYD+GG,all,nMAE,0.3806915975915184
Dunnhumby,11,BTYD+GG,x>0,CRPS,263.1048646538793
Dunnhumby,11,BTYD+GG,x>0,pit_ks,0.12348852901484486
Dunnhumby,11,BTYD+GG,x>0,cov95,0.8164642375168691
Dunnhumby,11,BTYD+GG,x>0,nMAE,0.37963881371725217
Dunnhumby,11,ZILN,all,CRPS,264.0077748200286
Dunnhumby,11,ZILN,all,pit_ks,0.06667890520694258
Dunnhumby,11,ZILN,all,cov95,0.951935914552737
Dunnhumby,11,ZILN,all,nMAE,0.38452743896865066
Dunnhumby,11,ZILN,x>0,CRPS,265.4600762723558
Dunnhumby,11,ZILN,x>0,pit_ks,0.0659311740890689
Dunnhumby,11,ZILN,x>0,cov95,0.951417004048583
Dunnhumby,11,ZILN,x>0,nMAE,0.38362326549432474
Dunnhumby,12,BTYD+GG,all,CRPS,283.91058913723754
Dunnhumby,12,BTYD+GG,all,pit_ks,0.16207610146862483
Dunnhumby,12,BTYD+GG,all,cov95,0.7823765020026703
Dunnhumby,12,BTYD+GG,all,nMAE,0.39902351839436095
Dunnhumby,12,BTYD+GG,x>0,CRPS,284.70919596240407
Dunnhumby,12,BTYD+GG,x>0,pit_ks,0.15864372469635624
Dunnhumby,12,BTYD+GG,x>0,cov95,0.7840755735492577
Dunnhumby,12,BTYD+GG,x>0,nMAE,0.3974824045769663
Dunnhumby,12,ZILN,all,CRPS,285.76526810623255
Dunnhumby,12,ZILN,all,pit_ks,0.0713217623497997
Dunnhumby,12,ZILN,all,cov95,0.931909212283044
Dunnhumby,12,ZILN,all,nMAE,0.413850409932947
Dunnhumby,12,ZILN,x>0,CRPS,286.74666968248516
Dunnhumby,12,ZILN,x>0,pit_ks,0.06987854251012138
Dunnhumby,12,ZILN,x>0,cov95,0.9325236167341431
Dunnhumby,12,ZILN,x>0,nMAE,0.4123465314139314
Dunnhumby,13,BTYD+GG,all,CRPS,264.2771577886073
Dunnhumby,13,BTYD+GG,all,pit_ks,0.15744325767690248
Dunnhumby,13,BTYD+GG,all,cov95,0.8130841121495327
Dunnhumby,13,BTYD+GG,all,nMAE,0.3734789547190865
Dunnhumby,13,BTYD+GG,x>0,CRPS,265.5088115390759
Dunnhumby,13,BTYD+GG,x>0,pit_ks,0.1529132791327913
Dunnhumby,13,BTYD+GG,x>0,cov95,0.8157181571815718
Dunnhumby,13,BTYD+GG,x>0,nMAE,0.3714918406051976
Dunnhumby,13,ZILN,all,CRPS,279.58195853409615
Dunnhumby,13,ZILN,all,pit_ks,0.09539719626168225
Dunnhumby,13,ZILN,all,cov95,0.9599465954606141
Dunnhumby,13,ZILN,all,nMAE,0.39502391284316685
Dunnhumby,13,ZILN,x>0,CRPS,281.4998461673031
Dunnhumby,13,ZILN,x>0,pit_ks,0.09187669376693763
Dunnhumby,13,ZILN,x>0,cov95,0.9607046070460704
Dunnhumby,13,ZILN,x>0,nMAE,0.39322467475619055
Dunnhumby,14,BTYD+GG,all,CRPS,270.2132716990929
Dunnhumby,14,BTYD+GG,all,pit_ks,0.14914552736982645
Dunnhumby,14,BTYD+GG,all,cov95,0.7983978638184246
Dunnhumby,14,BTYD+GG,all,nMAE,0.37870414867554597
Dunnhumby,14,BTYD+GG,x>0,CRPS,272.2967507554281
Dunnhumby,14,BTYD+GG,x>0,pit_ks,0.1490785907859079
Dunnhumby,14,BTYD+GG,x>0,cov95,0.8021680216802168
Dunnhumby,14,BTYD+GG,x>0,nMAE,0.3772558926176713
Dunnhumby,14,ZILN,all,CRPS,275.2634899255928
Dunnhumby,14,ZILN,all,pit_ks,0.06610480640854471
Dunnhumby,14,ZILN,all,cov95,0.9439252336448598
Dunnhumby,14,ZILN,all,nMAE,0.38469893682060385
Dunnhumby,14,ZILN,x>0,CRPS,277.8783182589864
Dunnhumby,14,ZILN,x>0,pit_ks,0.06439701897018968
Dunnhumby,14,ZILN,x>0,cov95,0.943089430894309
Dunnhumby,14,ZILN,x>0,nMAE,0.3835357999015078
