N,T,rep,horizon,method,cond,n_active,pct_active,E_lambda,E_mu,CV_lambda,CV_mu,nMAE,nRMSE,nMdAE,CRPS,cov50,cov80,cov95,sharpness_std,pit_ks
800,39,0,13,MLE_boot,all,142,0.1775,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.4462686567164179,1.3259243172843467,0.0,0.27417487692582393,0.915,0.965,0.9875,0.699146985497845,0.03318355894477193
800,39,0,13,MLE_boot,active,142,0.1775,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3447761194029851,0.4949713713928836,0.21194029850746268,1.179330292539853,0.6338028169014085,0.823943661971831,0.9366197183098591,2.2052573837597014,0.26343666251872283
800,39,0,13,heuristic,all,142,0.1775,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.7000000000000001,1.9805244675102531,0.0,0.58625,0.7425,0.7425,0.7425,0.0,0.1659191737343731
800,39,0,13,heuristic,active,142,0.1775,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3343283582089552,0.481856142377558,0.21194029850746268,1.5774647887323943,0.21830985915492956,0.21830985915492956,0.21830985915492956,0.0,0.5211267605633803
800,39,0,26,MCMC,all,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.4099402092675635,1.192493519663396,0.0,0.5064889165224913,0.885,0.93875,0.98,1.1659434539147706,0.02729186093666708
800,39,0,26,MCMC,active,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3352017937219731,0.49441735618897725,0.25411061285500747,1.930806889883981,0.5529411764705883,0.7470588235294118,0.9117647058823529,3.4627844828411285,0.24451359432892023
800,39,0,26,MLE_plugin,all,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.4207772795216741,1.2009419227356977,0.0,0.5126447578125,0.88,0.93875,0.98125,1.1695509563845063,0.032552871582339216
800,39,0,26,MLE_plugin,active,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3325859491778774,0.48815972682487585,0.25411061285500747,1.890540992647059,0.5411764705882353,0.7470588235294118,0.9176470588235294,3.373370031021702,0.23524016098811418
800,39,0,26,MLE_boot,all,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.41666666666666663,1.1945527721731122,0.0,0.5144861254591367,0.88375,0.9375,0.98125,1.1748345638527347,0.03452138057776413
800,39,0,26,MLE_boot,active,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.32884902840059793,0.48292815803087635,0.25411061285500747,1.8853235264108705,0.5588235294117647,0.7411764705882353,0.9176470588235294,3.3727849418743423,0.23764812685979742
800,39,0,26,heuristic,all,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.6696562032884903,1.8746087182769364,0.0,1.12,0.63625,0.63625,0.63625,0.0,0.2609164549912491
800,39,0,26,heuristic,active,170,0.2125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.30194319880418535,0.46243696300082976,0.25411061285500747,2.376470588235294,0.1588235294117647,0.1588235294117647,0.1588235294117647,0.0,0.4833321776339504
800,39,0,52,MCMC,all,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.4075077399380805,1.1641340317096507,0.0,0.9568632893598615,0.85375,0.91875,0.97375,2.1438698634529576,0.0293014552961835
800,39,0,52,MCMC,active,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3378482972136223,0.5153152599767741,0.22407120743034056,3.3031589185506567,0.48186528497409326,0.6994818652849741,0.8963730569948186,6.045663806329495,0.2518964315532424
800,39,0,52,MLE_plugin,all,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.4135061919504644,1.1875824633582381,0.0,0.9695805703124999,0.85125,0.9225,0.97875,2.121435612780594,0.03344397533088411
800,39,0,52,MLE_plugin,active,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3306888544891641,0.5121009921013123,0.22407120743034056,3.2277164831606218,0.48186528497409326,0.7202072538860104,0.917098445595855,5.792329182434142,0.22879301260989082
800,39,0,52,MLE_boot,all,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.4109907120743034,1.1774122433191465,0.0,0.9606430545990204,0.8575,0.92125,0.97625,2.1270766562197,0.03455366352531353
800,39,0,52,MLE_boot,active,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3266253869969041,0.504989070419152,0.22407120743034056,3.1666829888882013,0.49740932642487046,0.7202072538860104,0.9119170984455959,5.8040325027935555,0.21807568003178635
800,39,0,52,heuristic,all,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.6776315789473685,1.9445275512472544,0.0,2.18875,0.6175,0.6175,0.6175,0.0,0.26716645499124914
800,39,0,52,heuristic,active,193,0.24125,0.14189039118871857,0.16029145865448002,2.152725973349794,2.168526096962129,0.3223684210526316,0.5225563178642455,0.22407120743034056,4.316062176165803,0.10362694300518134,0.10362694300518134,0.10362694300518134,0.0,0.4766839378238342
800,39,1,13,MCMC,all,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.7641129032258065,1.813619850326534,0.0,0.3335636461937716,0.88375,0.96125,0.98,0.7151029346937373,0.052065352668608844
800,39,1,13,MCMC,active,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6108870967741936,0.8200640464759936,0.375,1.1498649402835137,0.5860215053763441,0.8333333333333334,0.9139784946236559,1.5708156366169432,0.25872435259832705
800,39,1,13,MLE_plugin,all,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.7449596774193548,1.7767119223280874,0.0,0.33156351562499997,0.89,0.96,0.98125,0.7074857795326142,0.04637576187207337
800,39,1,13,MLE_plugin,active,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.594758064516129,0.8028270361665706,0.375,1.1396376680107527,0.6129032258064516,0.8279569892473119,0.9193548387096774,1.5633769046700952,0.2541943771745444
800,39,1,13,MLE_boot,all,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.7449596774193548,1.802153224200528,0.0,0.33316931945719824,0.8875,0.95625,0.98125,0.7061020095014351,0.04711536094500707
800,39,1,13,MLE_boot,active,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.5987903225806451,0.8172935519138764,0.375,1.152119551384377,0.5967741935483871,0.8118279569892473,0.9193548387096774,1.5505758005377814,0.24989319317804276
800,39,1,13,heuristic,all,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,1.0766129032258065,2.0225703554813634,0.0,0.6675,0.60125,0.60125,0.60125,0.0,0.29107426812190296
800,39,1,13,heuristic,active,186,0.2325,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.5201612903225807,0.7212220811390765,0.375,1.3870967741935485,0.23655913978494625,0.23655913978494625,0.23655913978494625,0.0,0.4623655913978495
800,39,1,26,MCMC,all,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6716961498439127,1.5478471304025043,0.0,0.5866302227508651,0.86125,0.9425,0.97375,1.1971267337940987,0.036771398452601856
800,39,1,26,MCMC,active,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.5535900104058273,0.7463365155859191,0.44120707596253905,1.829621090944702,0.5754716981132075,0.7924528301886793,0.9009433962264151,2.5039500128222945,0.23829842045873778
800,39,1,26,MLE_plugin,all,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6550468262226847,1.5275669360981476,0.0,0.5798131640624999,0.86375,0.9425,0.975,1.1788489418322625,0.037850920889084316
800,39,1,26,MLE_plugin,active,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.5400624349635796,0.7351803492107633,0.44120707596253905,1.8065954304245284,0.5754716981132075,0.7877358490566038,0.9056603773584906,2.5032950947946846,0.24545548444032653
800,39,1,26,MLE_boot,all,212,0.265,0.15865654789434752,0.17702723256187855,0.500794244130276,1.5015054291195373,0.6711758584807492,1.5424511104006478,0.0,0.5864827887460463,0.8625,0.9325,0.975,1.175296198207093,0.03570052584055561
